-207.422197	-534.136529	-3.552204
-139.460890	-481.597090	-13.652754
8.795082	-573.357341	-2.753084
117.209703	-558.043274	-2.273786
-127.459586	-261.962687	7.322676
219.804924	-522.764399	-1.751848
12.285050	-324.523648	5.681853
38.852712	-216.603417	11.934624
312.731749	-463.412260	-1.221708
151.263213	-237.644018	8.219738
54.928937	-62.626868	15.286987
287.928617	-230.153935	0.398888
151.899085	-93.812790	12.526177
213.536488	-122.441206	9.193790
452.095265	-298.644147	-0.465401
163.596749	-6.985742	12.039883
235.453997	-14.229282	8.381027
492.198536	-194.535435	-0.150980
159.013626	137.017509	7.720442
318.732554	68.094747	0.206244
403.487113	119.148406	-10.949982
480.128034	127.535259	-0.238117
435.784744	227.706640	-0.444554
366.932332	311.397468	-0.770529
-103.509040	-346.172442	2.274186
51.442530	-420.608947	-3.443426
372.066609	-166.598485	-4.879977
440.565355	-15.599422	-11.392186
261.227369	205.987278	-2.521526
282.900034	382.993057	-1.096270
-190.257107	-401.459408	-6.819515
-20.694631	-55.730674	15.561672
13.231629	25.508501	14.894309
331.980538	-65.685202	1.077631
455.602301	69.420823	-15.612376
300.575661	-402.572886	-14.551503
408.852725	-275.531172	-14.923362
465.956651	-116.804913	-15.484387
76.961991	-291.541209	7.272015
389.521521	-387.018427	-0.846335
-303.842162	-482.644511	-3.887429
-455.056251	-325.462901	-4.434431
-501.452534	-229.846971	-4.617144
-102.631136	-566.484465	-3.180286
-301.990959	-210.597780	-0.744443
-204.229532	-193.467010	7.050176
-53.408167	-117.983467	14.604302
-92.618076	-18.618924	14.328727
5.858005	-113.746877	15.121114
-72.630240	20.573835	14.243945
-16.157103	-39.628660	15.573047
107.493906	-174.965436	12.245280
513.924438	-87.584753	0.004803
506.461915	23.020610	-0.142959
-385.851988	-413.588357	-4.221505
-458.774543	-115.308690	-15.319190
-219.032065	-305.181690	0.020044
-369.478984	-75.990021	-3.579936
-223.286328	-131.961603	7.812692
-263.634202	-57.487654	6.080074
-153.753797	-175.901452	10.229788
-368.213991	57.362653	-4.748707
-298.601545	-8.710870	3.230632
-470.558500	197.578857	-3.962667
-188.645376	-79.384732	10.622592
-45.080738	-234.343739	10.955544
-237.787614	22.729548	7.292610
-272.411475	89.285732	3.049293
-177.985519	19.679902	10.761847
-410.094673	286.153673	-3.725545
-209.966073	79.185214	7.566455
-297.350071	181.039138	-3.688335
-167.364688	90.125831	9.322604
-266.691637	196.841568	-2.243717
-174.167319	134.433895	7.139977
-206.269934	170.758151	3.530589
-119.968979	91.748503	11.130981
-122.618560	140.475917	8.912312
-28.234484	42.105548	14.455100
-332.684175	361.905509	-3.484014
-190.075435	265.486371	-2.753198
-133.643533	216.520808	3.797206
-78.591115	161.047043	8.975371
-35.709718	167.547037	9.268278
-46.736803	233.298690	4.666158
71.041893	113.082430	11.546878
-202.999113	397.493715	-19.183654
49.699047	145.464232	10.345746
105.273391	99.096107	11.344265
139.554523	66.918408	11.387710
-71.825553	308.967880	-2.666426
90.577272	194.683534	6.635444
-137.204608	456.393206	-2.767001
56.783810	320.494718	-3.662629
-8.480213	430.362440	-17.563373
150.910457	273.125984	-1.643692
-28.266753	470.907798	-2.287090
118.928882	405.757230	-16.062750
82.517896	463.192019	-1.827627
251.445527	330.115294	-13.726879
186.338090	434.861797	-1.433642
202.018288	74.326487	8.336072
190.099709	-356.228137	-1.850575
-4.447080	-528.795226	-17.385417
-66.861755	-401.610025	-1.850531
-513.553755	94.358156	-4.159398
-98.011199	-77.272990	14.209908
52.908373	11.096141	14.935898
134.091176	-490.223728	-14.438834
-439.746216	90.074582	-14.800577
347.992332	256.721171	-14.807988
-327.789285	-233.462519	-4.260951
-291.567469	-111.484655	3.333155
15.613370	151.253324	10.331088
31.863477	226.713462	5.318120
-237.575908	421.331574	-3.154218
-214.268957	-16.215944	9.268508
-320.683834	253.941148	-11.686969
-531.522191	-14.540079	-4.384567
-423.195684	-226.589129	-14.741250
-328.899473	-392.305884	-17.131964
319.466157	-464.708126	-1.168440
-324.795229	-236.204798	-4.165180
296.064800	401.238290	-6.429835
296.089296	400.774450	-7.965267
-427.001822	301.574324	-8.241444
-140.998641	478.241330	-6.491296
192.851862	456.951722	-8.698681
83.810308	494.121202	-9.460428
361.838319	-413.520147	0.076521
-104.692297	-590.045565	-8.395697
534.812738	-87.713406	-11.189499
-426.535189	301.306883	-15.863343
121.888978	-581.186581	-11.624761
-528.294418	-121.532557	-4.587748
-396.029649	-420.850349	-2.764055
