CODE11	-1499.941	618.754	-300.755	0.026	0.015	0.016	0.000
CODE12	-1511.214	163.593	677.035	0.026	0.014	0.016	0.000
CODE246	-1334.659	-543.720	286.624	0.023	0.015	0.015	0.000
CODE247	-1332.024	-534.030	-167.045	0.023	0.016	0.015	0.000
CSB-086-1	-1343.605	-546.419	526.126	0.025	0.016	0.015	0.000
CSB-086-2	-1343.348	-545.989	489.858	0.026	0.016	0.015	0.000
CSB-086-3	-1343.046	-545.212	453.299	0.024	0.016	0.016	0.000
CSB-086-4	-1342.746	-544.040	416.234	0.024	0.016	0.015	0.000
CSB-086-5	-1342.468	-543.333	380.694	0.026	0.017	0.016	0.000
CSB-086-6	-1342.169	-542.508	343.913	0.025	0.017	0.017	0.000
CSB-086-7	-1338.846	-530.748	-214.784	0.024	0.016	0.016	0.000
CSB-086-8	-1338.761	-529.839	-251.032	0.026	0.017	0.017	0.000
CSB-086-9	-1338.624	-529.320	-287.839	0.029	0.019	0.017	0.000
CSB-086-10	-1338.466	-528.789	-324.709	0.024	0.017	0.016	0.000
CSB-086-11	-1338.345	-527.986	-360.353	0.024	0.016	0.016	0.000
CSB-086-12	-1338.166	-526.905	-396.727	0.023	0.015	0.015	0.000
NUGGET11_1	-1500.114	625.606	-292.629	0.026	0.016	0.016	0.000
NUGGET11_10	-1499.773	613.905	-308.150	0.026	0.015	0.016	0.000
NUGGET11_13	-1499.763	621.510	-310.598	0.026	0.015	0.016	0.000
NUGGET11_A	-1499.806	629.030	-310.281	0.026	0.016	0.016	0.000
NUGGET11_B	-1499.915	610.876	-300.706	0.026	0.015	0.016	0.000
NUGGET11_C	-1500.044	610.628	-293.219	0.026	0.015	0.016	0.000
NUGGET11_D	-1500.080	618.090	-292.894	0.026	0.016	0.016	0.000
NUGGET12_3	-1511.306	171.183	681.545	0.026	0.014	0.016	0.000
NUGGET12_10	-1511.093	157.889	670.309	0.026	0.014	0.016	0.000
NUGGET12_13	-1511.088	165.141	666.958	0.026	0.014	0.016	0.000
NUGGET12_A	-1511.107	172.663	666.320	0.026	0.014	0.016	0.000
NUGGET12_B	-1511.171	155.780	678.070	0.026	0.014	0.016	0.000
NUGGET12_C	-1511.287	156.407	685.529	0.026	0.014	0.016	0.000
NUGGET12_D	-1511.329	163.895	684.903	0.026	0.014	0.016	0.000
NUGGET246_3	-1334.542	-554.216	300.841	0.023	0.015	0.015	0.000
NUGGET246_13	-1335.227	-523.962	291.749	0.023	0.015	0.015	0.000
NUGGET246_21	-1334.879	-539.349	312.089	0.023	0.015	0.015	0.000
NUGGET246_A	-1335.278	-524.206	306.840	0.023	0.015	0.015	0.000
NUGGET246_B	-1334.557	-544.112	270.832	0.023	0.015	0.015	0.000
NUGGET246_C	-1334.267	-559.154	270.593	0.023	0.016	0.015	0.000
NUGGET246_D	-1334.366	-559.417	285.674	0.023	0.016	0.015	0.000
NUGGET247_3	-1331.958	-544.690	-152.975	0.023	0.016	0.015	0.000
NUGGET247_14	-1332.389	-518.436	-161.776	0.023	0.015	0.015	0.000
NUGGET247_21	-1332.251	-529.921	-141.557	0.023	0.015	0.015	0.000
NUGGET247_A	-1332.572	-514.717	-146.612	0.023	0.015	0.015	0.000
NUGGET247_B	-1331.914	-534.283	-182.798	0.023	0.016	0.015	0.000
NUGGET247_C	-1331.689	-549.315	-183.265	0.023	0.016	0.015	0.000
NUGGET247_D	-1331.804	-549.732	-168.197	0.023	0.016	0.015	0.000
TARGET05	-1505.704	-403.568	-65.917	0.028	0.018	0.019	0.000
TARGET06	-1508.622	-407.799	152.154	0.027	0.016	0.017	0.000
TARGET07	-1510.168	-376.919	253.839	0.026	0.016	0.017	0.000
TARGET08	-1508.445	-265.163	-83.525	0.026	0.015	0.017	0.000
TARGET09	-1502.746	-235.682	-344.836	0.030	0.017	0.018	0.000
TARGET10	-1502.253	-145.713	-407.232	0.026	0.015	0.016	0.000
TARGET11	-1496.496	-134.049	78.822	0.028	0.016	0.018	0.000
TARGET12	-1495.145	-124.214	-23.617	0.028	0.016	0.018	0.000
TARGET13	-1493.263	-85.041	57.469	0.031	0.017	0.018	0.000
TARGET14	-1495.850	-64.134	-164.543	0.026	0.015	0.018	0.000
TARGET15	-1502.003	-46.429	-450.995	0.030	0.019	0.021	0.000
TARGET16	-1496.559	-20.973	215.821	0.027	0.015	0.017	0.000
TARGET17	-1490.218	22.941	92.069	0.028	0.016	0.018	0.000
TARGET18	-1490.897	66.763	131.471	0.026	0.015	0.017	0.000
TARGET19	-1488.607	74.442	-5.295	0.027	0.016	0.018	0.000
TARGET20	-1494.066	96.983	-195.160	0.027	0.015	0.017	0.000
TARGET21	-1488.972	94.367	55.344	0.030	0.015	0.017	0.000
TARGET22	-1490.679	107.460	-119.366	0.026	0.015	0.017	0.000
TARGET23	-1489.160	108.654	64.095	0.027	0.015	0.017	0.000
TARGET24	-1489.047	145.214	-1.113	0.028	0.015	0.017	0.000
TARGET25	-1491.474	155.307	132.309	0.030	0.016	0.018	0.000
TARGET26	-1502.596	170.330	-466.655	0.026	0.014	0.016	0.000
TARGET27	-1490.720	174.491	91.936	0.026	0.015	0.017	0.000
TARGET28	-1491.409	195.210	-89.934	0.028	0.015	0.017	0.000
TARGET29	-1502.308	202.350	-282.594	0.027	0.015	0.017	0.000
TARGET30	-1494.477	220.992	-152.881	0.028	0.015	0.017	0.000
TARGET31	-1493.074	262.811	-34.138	0.026	0.015	0.017	0.000
TARGET32	-1503.297	276.296	-444.291	0.026	0.014	0.016	0.000
TARGET33	-1495.377	276.416	116.918	0.028	0.015	0.017	0.000
TARGET34	-1504.548	271.548	285.115	0.028	0.016	0.018	0.000
TARGET35	-1497.136	282.734	155.186	0.029	0.016	0.017	0.000
TARGET36	-1495.342	292.048	83.389	0.028	0.015	0.017	0.000
TARGET37	-1508.612	307.251	-293.142	0.030	0.016	0.017	0.000
TARGET38	-1496.781	310.612	-88.324	0.027	0.015	0.017	0.000
TARGET39	-1503.611	324.790	226.887	0.027	0.015	0.017	0.000
TARGET40	-1498.060	346.236	-0.580	0.026	0.015	0.017	0.000
TARGET41	-1501.689	346.160	163.493	0.027	0.016	0.018	0.000
TARGET42	-1499.615	357.229	74.668	0.029	0.016	0.017	0.000
TARGET43	-1506.461	427.583	-84.548	0.029	0.016	0.018	0.000
TARGET44	-1505.571	465.034	-331.383	0.026	0.015	0.017	0.000
TARGET45	-1511.335	479.026	55.717	0.028	0.016	0.017	0.000
TARGET46	-1518.948	524.358	-104.765	0.030	0.017	0.018	0.000
TARGET47	-1515.643	522.429	365.857	0.027	0.016	0.017	0.000
TARGET48	-1524.971	556.001	153.341	0.030	0.017	0.017	0.000
TARGET49	-1524.968	577.006	33.876	0.028	0.016	0.017	0.000
TARGET50	-1514.639	579.418	274.563	0.026	0.016	0.017	0.000
TARGET51	-1508.774	586.339	-150.538	0.029	0.017	0.019	0.000
TARGET52	-1513.433	615.057	170.907	0.026	0.016	0.017	0.000
TARGET53	-1510.419	621.821	-46.909	0.029	0.017	0.018	0.000
TARGET54	-1511.991	628.108	61.288	0.027	0.016	0.017	0.000
TARGET55	-1507.115	-416.862	40.469	0.027	0.016	0.017	0.000
TARGET56	-1503.468	-312.823	-264.102	0.027	0.016	0.017	0.000
TARGET57	-1514.572	-282.337	-176.914	0.030	0.017	0.017	0.000
TARGET58	-1501.725	-142.501	198.316	0.028	0.015	0.017	0.000
TARGET59	-1503.248	-77.831	278.537	0.027	0.015	0.017	0.000
TARGET60	-1494.217	-45.073	152.047	0.027	0.015	0.017	0.000
TARGET61	-1491.520	-44.951	-59.295	0.029	0.016	0.017	0.000
TARGET62	-1490.575	28.758	-103.290	0.028	0.015	0.017	0.000
TARGET63	-1491.474	108.074	146.667	0.029	0.015	0.017	0.000
TARGET64	-1495.857	121.651	231.048	0.028	0.015	0.017	0.000
TARGET65	-1498.889	152.804	268.591	0.028	0.015	0.017	0.000
TARGET66	-1523.158	528.767	-176.713	0.034	0.018	0.019	0.000
TARGET67	-1502.535	-220.855	6.778	0.029	0.016	0.017	0.000
TARGET68	-1504.722	-217.508	132.578	0.028	0.016	0.018	0.000
TARGET69	-1494.450	5.784	-184.257	0.029	0.015	0.017	0.000
TARGET70	-1497.311	261.649	182.590	0.027	0.015	0.017	0.000
TARGET71	-1494.806	295.359	36.461	0.027	0.016	0.018	0.000
TARGET72	-1504.184	-100.695	-261.771	0.029	0.016	0.017	0.000
TARGET73	-1503.106	44.841	-308.698	0.030	0.015	0.017	0.000
TARGET74	-1515.877	94.380	-417.845	0.030	0.015	0.017	0.000
TARGET75	-1517.829	260.154	-398.151	0.031	0.016	0.018	0.000
TARGET76	-1503.727	346.447	-191.762	0.030	0.016	0.018	0.000
TARGET77	-1520.464	409.885	-320.440	0.030	0.016	0.017	0.000
TARGET78	-1502.924	-174.649	-167.420	0.031	0.017	0.018	0.000
TARGET82	-1519.615	-317.391	202.986	0.033	0.017	0.018	0.000
TARGET83	-1521.848	-267.934	308.820	0.028	0.016	0.017	0.000
TARGET84	-1508.214	-251.998	133.277	0.033	0.017	0.018	0.000
TARGET85	-1509.680	-175.617	277.213	0.031	0.016	0.017	0.000
TARGET86	-1514.103	-165.597	499.988	0.029	0.016	0.017	0.000
TARGET87	-1499.363	-163.869	-101.779	0.030	0.016	0.018	0.000
TARGET88	-1524.022	-114.444	446.664	0.030	0.016	0.017	0.000
TARGET89	-1496.533	-106.252	136.946	0.027	0.015	0.017	0.000
TARGET90	-1499.457	-85.295	219.029	0.030	0.016	0.018	0.000
TARGET91	-1515.218	-63.939	546.550	0.030	0.016	0.017	0.000
TARGET92	-1531.921	-38.930	522.398	0.031	0.016	0.018	0.000
TARGET93	-1499.195	-11.785	260.376	0.032	0.016	0.017	0.000
TARGET94	-1504.706	7.972	332.705	0.030	0.016	0.017	0.000
TARGET95	-1495.375	30.057	217.555	0.028	0.015	0.017	0.000
TARGET96	-1516.047	40.603	570.496	0.034	0.016	0.018	0.000
TARGET97	-1513.176	51.951	416.896	0.030	0.015	0.017	0.000
TARGET98	-1497.836	85.726	262.037	0.030	0.016	0.017	0.000
TARGET99	-1511.783	85.206	407.692	0.030	0.015	0.017	0.000
TARGET100	-1522.740	84.279	486.119	0.032	0.016	0.017	0.000
TARGET101	-1500.782	110.819	299.160	0.030	0.016	0.017	0.000
TARGET102	-1505.191	111.908	347.585	0.031	0.016	0.018	0.000
TARGET104	-1516.685	148.872	573.512	0.030	0.015	0.017	0.000
TARGET105	-1510.881	174.675	660.816	0.028	0.015	0.018	0.000
TARGET106	-1513.133	188.094	406.020	0.032	0.017	0.018	0.000
TARGET107	-1505.375	196.321	331.837	0.030	0.016	0.017	0.000
TARGET108	-1499.004	199.098	253.788	0.029	0.015	0.017	0.000
TARGET109	-1516.979	259.038	552.534	0.030	0.015	0.017	0.000
TARGET110	-1532.437	268.115	511.395	0.036	0.018	0.019	0.000
TARGET111	-1513.398	304.451	357.610	0.030	0.016	0.017	0.000
TARGET112	-1516.874	356.528	510.094	0.030	0.016	0.017	0.000
TARGET113	-1530.830	433.234	403.424	0.033	0.017	0.018	0.000
