CODE11	-2059.329	618.598	-333.669	0.026	0.020	0.022	0.000
CODE12	-1637.563	123.872	526.813	0.027	0.018	0.023	0.000
CODE246	-1816.896	-582.837	136.635	0.026	0.018	0.022	0.000
CODE247	-2049.795	-550.978	-251.504	0.025	0.017	0.021	0.000
CSB-086-1	-1699.813	-595.994	345.396	0.033	0.019	0.024	0.000
CSB-086-2	-1718.449	-593.788	314.342	0.030	0.018	0.022	0.000
CSB-086-3	-1737.156	-591.213	283.013	0.030	0.018	0.022	0.000
CSB-086-4	-1756.050	-588.259	251.241	0.031	0.018	0.022	0.000
CSB-086-5	-1774.241	-585.843	220.796	0.029	0.019	0.023	0.000
CSB-086-6	-1793.054	-583.215	189.285	0.030	0.018	0.022	0.000
CSB-086-7	-2079.840	-544.159	-288.752	0.030	0.019	0.023	0.000
CSB-086-8	-2098.524	-541.461	-319.695	0.028	0.018	0.023	0.000
CSB-086-9	-2117.546	-539.143	-351.127	0.031	0.020	0.026	0.000
CSB-086-10	-2136.563	-536.799	-382.635	0.029	0.018	0.022	0.000
CSB-086-11	-2154.917	-534.241	-413.098	0.031	0.019	0.024	0.000
CSB-086-12	-2173.566	-531.390	-444.214	0.026	0.017	0.022	0.000
NUGGET11_1	-2054.039	624.954	-326.998	0.026	0.021	0.022	0.000
NUGGET11_10	-2063.897	614.170	-339.822	0.026	0.020	0.022	0.000
NUGGET11_13	-2063.839	621.766	-342.280	0.026	0.020	0.022	0.000
NUGGET11_A	-2062.396	629.156	-342.360	0.026	0.021	0.022	0.000
NUGGET11_B	-2060.657	610.846	-333.268	0.026	0.020	0.022	0.000
NUGGET11_C	-2056.903	610.254	-326.805	0.026	0.020	0.022	0.000
NUGGET11_D	-2055.462	617.574	-326.874	0.026	0.020	0.022	0.000
NUGGET12_3	-1633.960	131.121	530.330	0.027	0.018	0.023	0.000
NUGGET12_10	-1641.963	118.571	521.296	0.027	0.018	0.023	0.000
NUGGET12_13	-1642.444	125.875	518.091	0.027	0.018	0.023	0.000
NUGGET12_A	-1641.491	133.312	517.194	0.027	0.018	0.023	0.000
NUGGET12_B	-1638.345	116.123	528.049	0.027	0.018	0.023	0.000
NUGGET12_C	-1634.438	116.385	534.431	0.027	0.018	0.023	0.000
NUGGET12_D	-1633.497	123.788	533.551	0.027	0.018	0.023	0.000
NUGGET246_3	-1811.199	-593.896	149.187	0.026	0.018	0.022	0.000
NUGGET246_13	-1811.258	-563.555	140.332	0.026	0.018	0.022	0.000
NUGGET246_21	-1803.027	-579.776	158.223	0.026	0.018	0.022	0.000
NUGGET246_A	-1803.464	-564.547	153.219	0.026	0.018	0.022	0.000
NUGGET246_B	-1825.120	-582.441	123.152	0.026	0.018	0.022	0.000
NUGGET246_C	-1827.615	-597.280	123.523	0.026	0.018	0.022	0.000
NUGGET246_D	-1819.877	-598.281	136.437	0.026	0.018	0.022	0.000
NUGGET247_3	-2044.252	-562.180	-239.039	0.025	0.017	0.021	0.000
NUGGET247_14	-2044.632	-535.838	-247.584	0.025	0.017	0.021	0.000
NUGGET247_21	-2035.965	-548.170	-229.884	0.025	0.017	0.021	0.000
NUGGET247_A	-2036.222	-532.902	-234.758	0.025	0.017	0.021	0.000
NUGGET247_B	-2057.965	-550.450	-264.962	0.025	0.017	0.021	0.000
NUGGET247_C	-2060.633	-565.251	-264.747	0.025	0.017	0.021	0.000
NUGGET247_D	-2052.938	-566.402	-251.838	0.025	0.017	0.021	0.000
TARGET02	-2067.301	-415.786	10.903	0.030	0.018	0.023	0.000
TARGET03	-2008.699	-412.219	106.341	0.028	0.018	0.023	0.000
TARGET04	-2165.976	-357.431	-171.367	0.029	0.018	0.024	0.000
TARGET05	-1951.555	-386.681	192.235	0.028	0.018	0.024	0.000
TARGET06	-2081.493	-356.817	-4.158	0.032	0.019	0.024	0.000
TARGET07	-1995.637	-139.759	28.100	0.030	0.019	0.025	0.000
TARGET08	-1938.430	-153.330	132.386	0.030	0.018	0.024	0.000
TARGET09	-2171.380	-89.200	-260.666	0.028	0.018	0.023	0.000
TARGET10	-1960.721	-115.320	76.284	0.028	0.018	0.024	0.000
TARGET11	-1996.203	-91.024	6.270	0.029	0.018	0.023	0.000
TARGET12	-2109.300	-59.131	-182.823	0.028	0.018	0.024	0.000
TARGET13	-2255.146	-27.676	-428.189	0.033	0.021	0.024	0.000
TARGET14	-2048.664	-46.036	-95.804	0.031	0.019	0.026	0.000
TARGET15	-1905.097	-35.464	139.364	0.029	0.019	0.024	0.000
TARGET16	-2106.585	10.366	-203.497	0.030	0.019	0.023	0.000
TARGET17	-1957.687	12.964	29.329	0.030	0.019	0.025	0.000
TARGET18	-1987.385	20.824	-22.579	0.030	0.019	0.024	0.000
TARGET19	-2246.555	80.037	-450.075	0.029	0.019	0.023	0.000
