447.188530	-151.829720	14.185750
456.096937	199.976705	15.045975
171.988209	-219.053397	-1.175419
166.153819	-148.045967	-4.375844
181.702139	-67.399022	-6.016702
259.558245	141.074885	-2.190607
111.583472	-212.694342	-3.240346
78.968446	-262.990343	-1.224375
42.853545	-351.932269	4.512619
196.519802	54.921411	-6.311891
69.704994	-51.429158	-8.945843
91.324989	4.856629	-9.090898
224.402253	318.070127	3.787071
8.646826	-161.065136	-6.600349
13.194446	-67.739066	-9.029324
65.811626	58.412746	-9.360647
-123.871286	-308.216912	2.704263
4.918087	11.001481	-9.788863
-30.504239	-63.416109	-8.968417
-121.568177	-242.424711	-1.411669
-79.465181	-133.343275	-6.789724
-66.339432	14.624992	-9.245279
-5.845710	186.950235	-7.150774
-1.652081	254.710657	-4.549750
-180.623051	-82.583280	-5.221299
69.739405	492.501864	13.797296
-90.844228	166.256763	-6.817094
-191.153547	4.872199	-5.834476
-168.256014	73.419800	-6.463135
-150.805825	117.003088	-6.412031
-110.266867	235.718504	-3.977129
-299.129246	-167.765212	3.483720
-97.571568	344.299829	1.660552
-180.459305	172.404207	-4.045666
-251.834606	24.970413	-3.016808
-223.097057	109.599896	-3.699973
-217.202590	283.277501	2.204864
-346.871770	52.525018	3.182439
-295.722703	343.686158	10.585387
-458.933981	-25.603733	13.721263
-436.752563	125.322202	12.242624
-403.629614	241.940469	13.259265
334.786621	212.507106	4.741018
-168.805679	36.504214	-6.673261
-98.865726	487.874657	14.190393
236.602744	-373.569059	12.365480
27.570661	-217.823791	-4.143011
-190.567554	-191.538391	-1.440715
-158.968617	-120.098422	-5.129227
71.483845	363.183538	2.201139
-183.786763	427.274805	11.011521
461.248392	57.094037	11.951349
252.189828	-11.645049	-3.726959
-66.675754	-29.965535	-9.016575
-184.139370	-28.926545	-5.888697
-356.700898	-52.325385	4.486618
298.709992	-208.458476	4.488195
216.431331	-107.950001	-3.722487
128.143113	238.710957	-3.872489
227.441890	437.953279	13.403084
-260.270534	-41.301395	-2.157065
327.211589	-299.892919	12.078507
405.005404	-19.352402	6.756751
325.795049	-81.126601	1.553143
360.152744	95.516746	3.270859
104.650060	-134.939511	-6.430573
369.663552	314.876873	13.125743
55.233660	-181.761892	-5.546141
-35.043302	-212.484991	-4.356392
149.470848	126.514910	-6.876579
-60.714207	-176.833001	-5.539987
-99.456826	-199.312594	-3.985142
21.542612	12.635957	-9.776686
85.769480	175.195123	-6.984426
-18.284929	418.422321	6.203432
0.443975	85.441394	-9.414524
-324.602635	179.599987	4.061743
-123.821622	-153.550517	-5.162804
205.327793	189.220790	-3.266853
-268.480142	410.380935	14.130075
321.858328	41.258317	0.101881
268.013709	-192.735336	1.908945
167.376319	-304.548119	3.768803
-237.801414	-116.801872	-1.859579
38.471449	-430.657461	11.784213
-62.553267	-466.137090	16.235300
-98.007400	-331.026805	3.712672
-215.627283	-261.944389	3.245366
-435.449354	-153.194960	14.574399
-21.705177	-274.311806	-1.122571
-67.359481	56.757484	-9.227495
-157.399345	-379.444641	9.548704
-333.997724	-322.346631	15.324349
-147.238940	116.023014	-6.543358
300.206422	-204.756422	4.622556
