CODE11	-1562.191	628.533	-334.330	0.029	0.018	0.019	0.000
CODE12	-1572.690	187.778	649.975	0.030	0.016	0.018	0.000
CODE246	-1396.207	-525.115	269.866	0.026	0.017	0.018	0.000
CODE247	-1393.849	-522.055	-183.887	0.027	0.017	0.017	0.000
CSB-086-1	-1405.026	-524.351	509.417	0.031	0.019	0.018	0.000
CSB-086-2	-1404.751	-524.447	473.147	0.029	0.018	0.018	0.000
CSB-086-3	-1404.482	-524.172	436.561	0.028	0.018	0.018	0.000
CSB-086-4	-1404.234	-523.572	399.487	0.031	0.020	0.020	0.000
CSB-086-5	-1403.974	-523.375	363.930	0.029	0.019	0.019	0.000
CSB-086-6	-1403.707	-523.070	327.139	0.031	0.019	0.018	0.000
CSB-086-7	-1400.695	-519.470	-231.666	0.029	0.018	0.018	0.000
CSB-086-8	-1400.636	-519.091	-267.916	0.030	0.020	0.019	0.000
CSB-086-9	-1400.502	-519.116	-304.725	0.039	0.025	0.024	0.000
CSB-086-10	-1400.388	-519.128	-341.599	0.027	0.018	0.017	0.000
CSB-086-11	-1400.286	-518.839	-377.251	0.033	0.020	0.020	0.000
CSB-086-12	-1400.104	-518.292	-413.636	0.032	0.022	0.021	0.000
NUGGET11_1	-1562.359	635.507	-326.305	0.029	0.018	0.019	0.000
NUGGET11_10	-1562.033	623.576	-341.659	0.029	0.018	0.019	0.000
NUGGET11_13	-1562.023	631.145	-344.217	0.029	0.018	0.019	0.000
NUGGET11_A	-1562.066	638.674	-344.005	0.029	0.018	0.019	0.000
NUGGET11_B	-1562.159	620.659	-334.170	0.030	0.018	0.019	0.000
NUGGET11_C	-1562.290	620.527	-326.676	0.030	0.018	0.019	0.000
NUGGET11_D	-1562.329	627.984	-326.465	0.030	0.018	0.019	0.000
NUGGET12_3	-1572.785	195.436	654.375	0.030	0.016	0.018	0.000
NUGGET12_10	-1572.572	181.981	643.326	0.030	0.016	0.018	0.000
NUGGET12_13	-1572.571	189.181	639.877	0.030	0.016	0.018	0.000
NUGGET12_A	-1572.602	196.689	639.126	0.030	0.016	0.018	0.000
NUGGET12_B	-1572.649	179.984	651.121	0.030	0.016	0.018	0.000
NUGGET12_C	-1572.750	180.718	658.574	0.030	0.016	0.018	0.000
NUGGET12_D	-1572.800	188.199	657.838	0.030	0.016	0.018	0.000
NUGGET246_3	-1396.081	-535.402	284.238	0.026	0.017	0.017	0.000
NUGGET246_13	-1396.786	-505.283	274.699	0.026	0.017	0.018	0.000
NUGGET246_21	-1396.418	-520.368	295.261	0.026	0.017	0.017	0.000
NUGGET246_A	-1396.825	-505.310	289.791	0.026	0.017	0.018	0.000
NUGGET246_B	-1396.121	-525.741	254.083	0.026	0.017	0.018	0.000
NUGGET246_C	-1395.822	-540.782	254.064	0.026	0.018	0.017	0.000
NUGGET246_D	-1395.914	-540.829	269.147	0.026	0.018	0.017	0.000
NUGGET247_3	-1393.777	-532.505	-169.664	0.027	0.018	0.017	0.000
NUGGET247_14	-1394.213	-506.384	-178.846	0.027	0.017	0.017	0.000
NUGGET247_21	-1394.060	-517.573	-158.464	0.027	0.017	0.017	0.000
NUGGET247_A	-1394.390	-502.438	-163.738	0.027	0.017	0.017	0.000
