CODE11	-2165.658	507.915	-311.876	0.027	0.016	0.019	0.000
CODE12	-1639.569	162.043	563.802	0.025	0.015	0.020	0.000
CODE246	-1539.382	-548.385	152.502	0.021	0.018	0.018	0.000
CODE247	-1749.252	-586.372	-248.022	0.023	0.018	0.018	0.000
CSB-086-1	-1435.521	-527.109	367.498	0.023	0.019	0.020	0.000
CSB-086-2	-1452.211	-530.473	335.466	0.023	0.019	0.019	0.000
CSB-086-3	-1469.075	-533.497	303.137	0.022	0.018	0.019	0.000
CSB-086-4	-1486.224	-536.238	270.371	0.024	0.019	0.019	0.000
CSB-086-5	-1502.595	-539.254	238.958	0.026	0.021	0.019	0.000
CSB-086-6	-1519.536	-542.262	206.441	0.024	0.019	0.019	0.000
CSB-086-7	-1777.892	-589.192	-286.851	0.024	0.019	0.020	0.000
CSB-086-8	-1794.807	-592.121	-318.780	0.026	0.020	0.020	0.000
CSB-086-9	-1811.830	-595.482	-351.246	0.027	0.020	0.019	0.000
CSB-086-10	-1828.902	-598.839	-383.752	0.025	0.019	0.020	0.000
CSB-086-11	-1845.482	-601.800	-415.187	0.025	0.020	0.019	0.000
CSB-086-12	-1862.379	-604.559	-447.306	0.024	0.020	0.020	0.000
NUGGET11_1	-2163.276	515.484	-304.805	0.027	0.016	0.019	0.000
NUGGET11_10	-2168.056	502.386	-318.351	0.027	0.016	0.019	0.000
NUGGET11_13	-2170.562	509.608	-320.685	0.027	0.016	0.019	0.000
NUGGET11_A	-2171.812	517.031	-320.555	0.027	0.016	0.019	0.000
NUGGET11_B	-2164.183	500.178	-311.676	0.027	0.016	0.019	0.000
NUGGET11_C	-2160.789	500.708	-305.014	0.027	0.016	0.019	0.000
NUGGET11_D	-2162.005	508.071	-304.881	0.027	0.016	0.019	0.000
NUGGET12_3	-1638.928	169.963	567.636	0.025	0.015	0.020	0.000
NUGGET12_10	-1641.544	155.741	557.948	0.025	0.015	0.020	0.000
NUGGET12_13	-1644.407	162.520	554.840	0.025	0.015	0.020	0.000
NUGGET12_A	-1646.091	169.848	554.121	0.025	0.015	0.020	0.000
NUGGET12_B	-1637.638	154.479	564.864	0.025	0.015	0.020	0.000
NUGGET12_C	-1634.382	155.863	571.464	0.025	0.015	0.020	0.000
NUGGET12_D	-1636.072	163.154	570.761	0.025	0.015	0.020	0.000
NUGGET246_3	-1530.783	-557.184	165.190	0.021	0.018	0.018	0.000
NUGGET246_13	-1541.083	-528.502	156.831	0.021	0.018	0.018	0.000
NUGGET246_21	-1528.560	-541.430	174.909	0.021	0.018	0.018	0.000
NUGGET246_A	-1534.081	-527.156	170.138	0.021	0.018	0.018	0.000
NUGGET246_B	-1546.553	-550.425	138.575	0.021	0.018	0.018	0.000
NUGGET246_C	-1543.683	-565.196	138.561	0.021	0.018	0.018	0.000
NUGGET246_D	-1536.726	-563.878	151.884	0.021	0.018	0.018	0.000
NUGGET247_3	-1740.736	-595.357	-235.434	0.023	0.018	0.018	0.000
NUGGET247_14	-1749.945	-570.536	-243.566	0.023	0.018	0.018	0.000
NUGGET247_21	-1738.368	-579.668	-225.591	0.023	0.018	0.018	0.000
NUGGET247_A	-1743.743	-565.298	-230.222	0.023	0.018	0.018	0.000
NUGGET247_B	-1756.412	-588.261	-261.925	0.023	0.018	0.018	0.000
NUGGET247_C	-1753.706	-603.052	-262.103	0.023	0.018	0.018	0.000
NUGGET247_D	-1746.747	-601.896	-248.790	0.023	0.018	0.018	0.000
TARGET02	-1826.077	-475.281	15.055	0.025	0.019	0.020	0.000
TARGET03	-1876.587	-473.236	-79.497	0.027	0.020	0.020	0.000
TARGET04	-1777.248	-454.799	113.798	0.027	0.019	0.021	0.000
TARGET05	-1929.904	-448.764	-171.718	0.027	0.019	0.020	0.000
TARGET06	-1737.020	-413.936	203.282	0.026	0.019	0.020	0.000
TARGET07	-1983.007	-404.627	-256.923	0.028	0.019	0.020	0.000
TARGET08	-1959.424	-367.212	-174.682	0.031	0.021	0.024	0.000
TARGET09	-2033.789	-337.208	-330.022	0.027	0.018	0.020	0.000
TARGET10	-1821.863	-269.663	92.658	0.028	0.018	0.020	0.000
TARGET11	-1803.164	-188.706	147.677	0.029	0.018	0.022	0.000
TARGET12	-1856.186	-192.321	40.389	0.027	0.017	0.020	0.000
TARGET13	-1872.720	-146.058	19.289	0.027	0.017	0.020	0.000
TARGET14	-1980.559	-149.201	-175.499	0.029	0.018	0.021	0.000
TARGET15	-1965.609	-50.925	-125.638	0.026	0.016	0.020	0.000
TARGET16	-1864.634	11.011	80.126	0.026	0.016	0.020	0.000
TARGET17	-2022.715	5.981	-206.662	0.027	0.017	0.020	0.000
TARGET18	-1987.395	24.620	-141.461	0.029	0.017	0.022	0.000
TARGET19	-1902.085	45.235	19.289	0.028	0.017	0.021	0.000
TARGET20	-1865.532	53.083	92.790	0.027	0.016	0.020	0.000
TARGET21	-1832.107	74.763	168.369	0.026	0.016	0.020	0.000
TARGET22	-1938.677	74.292	-38.903	0.028	0.016	0.020	0.000
TARGET23	-1822.542	108.936	201.867	0.026	0.016	0.020	0.000
TARGET24	-1990.295	113.760	-117.238	0.029	0.017	0.021	0.000
TARGET25	-2087.835	99.291	-282.893	0.029	0.017	0.020	0.000
TARGET26	-1648.808	171.284	549.170	0.031	0.020	0.026	0.000
TARGET27	-2026.057	132.118	-172.043	0.029	0.018	0.023	0.000
TARGET28	-1912.513	214.737	64.405	0.026	0.016	0.020	0.000
TARGET29	-1897.233	224.766	98.591	0.030	0.017	0.020	0.000
TARGET30	-1930.759	226.568	34.548	0.027	0.016	0.021	0.000
TARGET31	-1952.608	224.951	-7.002	0.029	0.016	0.021	0.000
TARGET32	-2014.181	226.617	-116.385	0.028	0.016	0.021	0.000
TARGET33	-1981.130	270.644	-39.489	0.030	0.017	0.021	0.000
TARGET34	-1908.042	287.399	106.232	0.029	0.016	0.020	0.000
TARGET35	-1949.551	289.173	27.050	0.027	0.016	0.021	0.000
TARGET36	-2169.343	259.056	-387.324	0.028	0.017	0.020	0.000
TARGET37	-2040.346	340.834	-112.042	0.028	0.016	0.020	0.000
TARGET38	-1802.058	414.935	357.318	0.029	0.017	0.022	0.000
TARGET39	-1988.407	405.569	12.103	0.036	0.018	0.024	0.000
TARGET40	-2075.827	432.518	-127.356	0.028	0.016	0.021	0.000
TARGET41	-2112.674	428.885	-189.279	0.031	0.017	0.022	0.000
TARGET42	-2130.927	430.047	-257.608	0.033	0.017	0.019	0.000
TARGET43	-1966.721	490.086	101.495	0.028	0.016	0.021	0.000
TARGET44	-2057.559	536.194	-83.710	0.028	0.017	0.020	0.000
TARGET45	-1957.946	552.100	109.448	0.029	0.017	0.020	0.000
TARGET46	-2009.894	553.567	12.060	0.029	0.016	0.020	0.000
TARGET55	-1859.203	-424.542	0.050	0.028	0.020	0.021	0.000
TARGET56	-1915.309	-339.689	-95.086	0.031	0.019	0.022	0.000
TARGET57	-1743.024	-302.847	255.470	0.028	0.018	0.021	0.000
TARGET58	-1679.142	-273.426	358.733	0.028	0.018	0.021	0.000
TARGET59	-1877.717	-285.896	-18.814	0.028	0.018	0.021	0.000
TARGET60	-1966.646	-258.912	-172.987	0.030	0.019	0.022	0.000
TARGET61	-1766.173	-213.916	220.887	0.029	0.018	0.021	0.000
TARGET62	-1935.920	-240.958	-116.779	0.027	0.018	0.020	0.000
TARGET63	-1664.561	-180.759	416.897	0.027	0.017	0.021	0.000
TARGET64	-2078.591	-255.274	-387.162	0.027	0.017	0.020	0.000
TARGET65	-2024.430	-196.367	-257.187	0.027	0.017	0.020	0.000
TARGET66	-1834.504	-158.931	90.917	0.026	0.017	0.020	0.000
TARGET67	-1802.481	-130.073	163.764	0.028	0.017	0.020	0.000
TARGET68	-1662.344	-76.049	456.079	0.028	0.017	0.021	0.000
TARGET69	-1837.078	-96.994	101.955	0.031	0.018	0.021	0.000
TARGET70	-1813.666	-66.912	158.404	0.028	0.017	0.020	0.000
TARGET71	-1796.603	-53.533	198.399	0.027	0.017	0.021	0.000
TARGET72	-2001.409	-82.464	-194.902	0.029	0.018	0.023	0.000
TARGET73	-1902.309	-37.278	-7.265	0.027	0.017	0.020	0.000
TARGET74	-2071.814	-58.224	-302.085	0.028	0.017	0.021	0.000
TARGET75	-1927.451	4.442	-41.180	0.027	0.017	0.021	0.000
TARGET76	-1812.675	42.526	197.182	0.027	0.016	0.020	0.000
TARGET77	-1802.105	70.729	230.410	0.029	0.017	0.021	0.000
TARGET78	-2163.692	49.112	-446.402	0.028	0.016	0.020	0.000
TARGET79	-1880.733	97.936	79.123	0.028	0.016	0.020	0.000
TARGET80	-1880.895	206.918	123.230	0.028	0.016	0.021	0.000
TARGET81	-1876.272	272.866	163.210	0.028	0.017	0.021	0.000
TARGET82	-2073.121	250.196	-205.628	0.028	0.016	0.020	0.000
TARGET83	-2156.901	352.699	-332.666	0.032	0.017	0.021	0.000
TARGET84	-1904.479	527.833	202.005	0.030	0.017	0.022	0.000
TARGET86	-1821.352	-16.480	158.344	0.027	0.017	0.022	0.000
TARGET87	-2116.666	-162.248	-428.029	0.030	0.023	0.026	0.000
TARGET88	-1840.390	226.622	215.978	0.026	0.016	0.021	0.000
TARGET89	-1978.011	185.790	-69.038	0.027	0.017	0.021	0.000
TARGET90	-2120.346	356.433	-235.767	0.030	0.017	0.021	0.000
TARGET91	-2116.087	200.515	-292.203	0.029	0.017	0.021	0.000
TARGET92	-2032.036	-315.052	-286.331	0.032	0.020	0.023	0.000
TARGET93	-1817.642	-303.908	95.366	0.027	0.018	0.020	0.000
