CODE11	-1614.257	615.638	-294.029	0.028	0.017	0.018	0.000
CODE12	-1539.232	186.449	692.587	0.027	0.015	0.016	0.000
CODE246	-1361.048	-523.418	307.624	0.024	0.016	0.016	0.000
CODE247	-1390.126	-525.614	-145.210	0.024	0.016	0.016	0.000
CSB-086-1	-1353.294	-520.171	547.199	0.026	0.017	0.016	0.000
CSB-086-2	-1355.580	-520.701	510.996	0.028	0.018	0.017	0.000
CSB-086-3	-1357.833	-520.833	474.476	0.024	0.016	0.016	0.000
CSB-086-4	-1360.141	-520.648	437.469	0.025	0.017	0.017	0.000
CSB-086-5	-1362.343	-520.869	401.986	0.024	0.016	0.016	0.000
CSB-086-6	-1364.630	-520.993	365.265	0.025	0.017	0.017	0.000
CSB-086-7	-1400.372	-523.863	-192.409	0.027	0.017	0.017	0.000
CSB-086-8	-1402.805	-523.905	-228.580	0.028	0.018	0.018	0.000
CSB-086-9	-1405.245	-524.367	-265.307	0.029	0.018	0.017	0.000
CSB-086-10	-1407.648	-524.815	-302.097	0.027	0.017	0.017	0.000
CSB-086-11	-1410.030	-524.948	-337.678	0.027	0.017	0.017	0.000
CSB-086-12	-1412.370	-524.819	-373.990	0.025	0.016	0.017	0.000
NUGGET11_1	-1614.150	622.697	-286.067	0.028	0.017	0.018	0.000
NUGGET11_10	-1614.411	610.602	-301.295	0.028	0.017	0.018	0.000
NUGGET11_13	-1614.877	618.138	-303.925	0.028	0.017	0.018	0.000
NUGGET11_A	-1615.202	625.662	-303.777	0.028	0.017	0.018	0.000
NUGGET11_B	-1613.907	607.781	-293.800	0.028	0.017	0.018	0.000
NUGGET11_C	-1613.519	607.735	-286.319	0.028	0.017	0.018	0.000
NUGGET11_D	-1613.827	615.178	-286.158	0.028	0.017	0.018	0.000
NUGGET12_3	-1539.324	194.146	696.910	0.027	0.015	0.016	0.000
NUGGET12_10	-1539.346	180.574	686.008	0.027	0.015	0.016	0.000
NUGGET12_13	-1539.865	187.735	682.493	0.027	0.015	0.016	0.000
NUGGET12_A	-1540.252	195.231	681.684	0.027	0.015	0.016	0.000
NUGGET12_B	-1538.798	178.671	693.803	0.027	0.015	0.016	0.000
NUGGET12_C	-1538.429	179.487	701.233	0.027	0.015	0.016	0.000
NUGGET12_D	-1538.816	186.952	700.433	0.027	0.015	0.016	0.000
NUGGET246_3	-1359.511	-533.519	322.048	0.024	0.016	0.016	0.000
NUGGET246_13	-1362.075	-503.562	312.306	0.024	0.016	0.016	0.000
NUGGET246_21	-1359.693	-518.385	332.926	0.024	0.016	0.016	0.000
NUGGET246_A	-1361.074	-503.415	327.363	0.024	0.016	0.016	0.000
NUGGET246_B	-1362.021	-524.221	291.879	0.024	0.016	0.016	0.000
NUGGET246_C	-1361.123	-539.239	291.975	0.024	0.016	0.016	0.000
NUGGET246_D	-1360.175	-539.114	307.030	0.024	0.016	0.016	0.000
NUGGET247_3	-1388.646	-535.882	-130.927	0.024	0.016	0.016	0.000
NUGGET247_14	-1390.769	-509.911	-140.293	0.024	0.016	0.016	0.000
