CODE11	-2245.225	563.381	-286.304	0.026	0.024	0.027	0.000
CODE12	-1673.788	20.937	450.207	0.026	0.021	0.030	0.000
CODE246	-2033.348	-658.327	144.996	0.026	0.018	0.027	0.000
CODE247	-2354.888	-598.163	-169.513	0.027	0.019	0.026	0.000
CSB-086-1	-1867.881	-685.692	316.202	0.034	0.020	0.031	0.000
CSB-086-2	-1893.581	-681.220	291.024	0.032	0.019	0.030	0.000
CSB-086-3	-1919.432	-676.367	265.611	0.029	0.019	0.029	0.000
CSB-086-4	-1945.557	-671.126	239.821	0.033	0.020	0.030	0.000
CSB-086-5	-1970.675	-666.501	215.116	0.029	0.019	0.029	0.000
CSB-086-6	-1996.685	-661.600	189.561	0.033	0.020	0.030	0.000
CSB-086-7	-2392.651	-587.701	-197.801	0.028	0.019	0.027	0.000
CSB-086-8	-2418.392	-582.725	-222.852	0.034	0.020	0.029	0.000
CSB-086-9	-2444.584	-578.084	-248.303	0.033	0.022	0.033	0.000
CSB-086-10	-2470.835	-573.427	-273.764	0.028	0.019	0.026	0.000
CSB-086-11	-2496.153	-568.645	-298.422	0.029	0.019	0.027	0.000
CSB-086-12	-2521.868	-563.526	-323.674	0.027	0.018	0.026	0.000
NUGGET11_1	-2237.638	569.037	-281.473	0.026	0.024	0.027	0.000
NUGGET11_10	-2251.745	559.549	-290.891	0.026	0.024	0.027	0.000
NUGGET11_13	-2251.429	567.078	-293.536	0.026	0.024	0.027	0.000
NUGGET11_A	-2249.183	574.227	-294.241	0.026	0.024	0.027	0.000
NUGGET11_B	-2247.310	555.854	-285.303	0.026	0.024	0.027	0.000
NUGGET11_C	-2242.085	554.812	-280.033	0.026	0.024	0.027	0.000
NUGGET11_D	-2239.846	561.887	-280.729	0.026	0.024	0.027	0.000
NUGGET12_3	-1668.547	27.694	452.413	0.026	0.021	0.030	0.000
NUGGET12_10	-1680.086	16.222	446.216	0.026	0.021	0.030	0.000
NUGGET12_13	-1680.518	23.523	442.997	0.026	0.021	0.030	0.000
NUGGET12_A	-1678.947	30.783	441.627	0.026	0.021	0.030	0.000
NUGGET12_B	-1675.150	13.360	451.877	0.026	0.021	0.030	0.000
NUGGET12_C	-1669.683	13.131	456.984	0.026	0.021	0.030	0.000
NUGGET12_D	-1668.128	20.361	455.640	0.026	0.021	0.030	0.000
NUGGET246_3	-2025.913	-669.986	155.995	0.026	0.018	0.027	0.000
NUGGET246_13	-2024.654	-639.897	146.428	0.026	0.018	0.027	0.000
NUGGET246_21	-2014.009	-656.989	162.080	0.026	0.018	0.027	0.000
