CODE11	-2374.847	517.529	-230.521	0.025	0.017	0.023	0.000
CODE12	-1586.132	212.570	438.925	0.022	0.016	0.025	0.000
CODE246	-1630.655	-523.165	63.953	0.020	0.018	0.022	0.000
CODE247	-1962.704	-580.165	-240.012	0.021	0.018	0.022	0.000
CSB-086-1	-1460.683	-491.496	230.015	0.022	0.019	0.024	0.000
CSB-086-2	-1487.141	-496.383	205.683	0.022	0.021	0.024	0.000
CSB-086-3	-1513.875	-500.940	181.114	0.021	0.019	0.023	0.000
CSB-086-4	-1541.030	-505.225	156.216	0.021	0.019	0.023	0.000
CSB-086-5	-1566.980	-509.731	132.348	0.022	0.019	0.024	0.000
CSB-086-6	-1593.867	-514.293	107.639	0.020	0.019	0.023	0.000
CSB-086-7	-2002.712	-584.644	-266.761	0.022	0.020	0.024	0.000
CSB-086-8	-2029.356	-589.086	-290.928	0.022	0.022	0.028	0.000
CSB-086-9	-2056.293	-593.986	-315.539	0.023	0.023	0.034	0.000
CSB-086-10	-2083.272	-598.886	-340.197	0.022	0.020	0.026	0.000
CSB-086-11	-2109.440	-603.341	-364.004	0.023	0.019	0.024	0.000
CSB-086-12	-2136.124	-607.619	-388.377	0.023	0.019	0.024	0.000
NUGGET11_1	-2370.225	525.447	-225.145	0.025	0.017	0.023	0.000
NUGGET11_10	-2379.297	511.679	-235.448	0.025	0.017	0.023	0.000
NUGGET11_13	-2382.426	518.806	-237.265	0.025	0.017	0.023	0.000
NUGGET11_A	-2383.548	526.250	-237.203	0.025	0.017	0.023	0.000
NUGGET11_B	-2373.409	509.785	-230.323	0.025	0.017	0.023	0.000
NUGGET11_C	-2367.971	510.637	-225.241	0.025	0.017	0.023	0.000
NUGGET11_D	-2369.066	518.013	-225.173	0.025	0.017	0.023	0.000
NUGGET12_3	-1584.234	220.693	441.809	0.022	0.016	0.025	0.000
NUGGET12_10	-1589.969	205.977	434.492	0.022	0.016	0.025	0.000
NUGGET12_13	-1593.696	212.624	432.085	0.022	0.016	0.025	0.000
